dataset,cell_id_1,cell_id_2,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,avg_entropy_per_col,Unique_Code_In_A_Row,percent_uniq_barcode,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row,bit1_cell1,bit2_cell1,bit3_cell1,bit4_cell1,bit5_cell1,bit6_cell1,bit7_cell1,bit8_cell1,bit9_cell1,bit10_cell1,no_1_row_cell1,no_2_row_cell1,no_0_row_cell1,no_0+2_row_cell1,entropy_row_cell1,bit1_cell2,bit2_cell2,bit3_cell2,bit4_cell2,bit5_cell2,bit6_cell2,bit7_cell2,bit8_cell2,bit9_cell2,bit10_cell2,no_1_row_cell2,no_2_row_cell2,no_0_row_cell2,no_0+2_row_cell2,entropy_row_cell2,level
67,9,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,2,1,2,2,2,1,2,2,2,1,3,7,0,7,0.881290899230693,,,,,,,,,,,,,,,,2
67,4,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,0,1,1,2,2,1,2,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,3
67,5,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,0,1,1,2,2,1,2,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,3
67,11,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,2,1,1,2,2,1,2,0,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,3
67,12,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,2,1,1,2,2,1,2,2,2,1,4,6,0,6,0.970950594454669,,,,,,,,,,,,,,,,3
67,1,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,0,1,1,2,2,1,2,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,4
67,2,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,0,1,1,2,2,1,2,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,4
67,7,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,0,1,1,2,2,1,2,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,4
67,8,,9,0.0,1.0,0.888888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.111111111,1.0,1.0,0.0,1.0,0.888888889,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,9,0,9,0,6,0,0.276434591,0.0,0.151495854,0.0,0.0,0.0,0.0,0.151495854,0.0,0.0,0.0579426299,12,1.33333333333333,4,3,7,5,1,0,0.388888889,0.533333333,0.077777778,6.111111111,0,1,1,2,2,1,2,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,4
68,14,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,1,0,0,0,0,0,1,0,1,3,0,7,7,0.881290899230693,,,,,,,,,,,,,,,,2
68,15,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,0,0,0,0,0,0,1,0,1,2,0,8,8,0.721928094887362,,,,,,,,,,,,,,,,2
68,3,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,1,0,0,2,1,0,0,2,1,3,2,5,7,1.48547529722733,,,,,,,,,,,,,,,,4
68,10,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,1,1,1,2,1,1,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,4
68,11,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,1,1,1,2,1,1,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,4
68,12,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,1,1,1,2,1,1,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,4
68,13,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,1,1,0,2,1,1,2,2,1,5,3,2,5,1.48547529722733,,,,,,,,,,,,,,,,4
68,4,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,2,1,1,0,2,1,0,0,0,1,4,2,4,6,1.52192809488736,,,,,,,,,,,,,,,,5
68,5,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,1,1,0,2,1,0,0,0,1,4,1,5,6,1.36096404744368,,,,,,,,,,,,,,,,5
68,6,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,2,2,1,2,2,1,1,2,2,1,4,6,0,6,0.970950594454669,,,,,,,,,,,,,,,,5
68,7,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,2,2,2,0,2,1,1,0,2,1,3,5,2,7,1.48547529722733,,,,,,,,,,,,,,,,5
68,8,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,0,2,1,2,2,1,1,0,2,1,4,4,2,6,1.52192809488736,,,,,,,,,,,,,,,,5
68,9,,13,0.0,0.615384615,0.615384615,0.230769231,0.0,0.846153846,0.615384615,0.153846154,0.0,1.0,0.307692308,0.307692308,0.153846154,0.153846154,0.846153846,0.0,0.0,0.384615385,0.692307692,0.0,0.692307692,0.076923077,0.230769231,0.615384615,0.153846154,0.153846154,0.384615385,0.461538462,0.307692308,0.0,13,0,11,0,9,0,0.268064695,0.37294644,0.401778456,0.401778456,0.186452619,0.186452619,0.289361051,0.439649697,0.268064695,0.0,0.2814548728,8,0.615384615384615,6,2,6,0,8,0,0.407692308,0.284615385,0.307692308,5.923076923,2,2,2,0,2,1,1,0,2,1,3,5,2,7,1.48547529722733,,,,,,,,,,,,,,,,5
69,1,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,2,0,0,0,0,0,0,0,2,1,1,2,7,9,1.15677964944704,,,,,,,,,,,,,,,,3
69,2,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,2,0,0,0,0,0,0,0,2,1,1,2,7,9,1.15677964944704,,,,,,,,,,,,,,,,3
69,11,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,0,0,0,0,2,1,2,2,0,1,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,3
69,12,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,0,0,0,0,2,1,2,2,0,1,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,3
69,3,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,2,1,0,0,0,0,0,2,2,1,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,4
69,4,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,2,1,0,0,0,0,0,2,2,1,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,4
69,5,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,2,1,0,0,0,0,0,2,2,1,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,4
69,6,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,2,1,0,0,0,0,0,2,2,1,2,3,5,8,1.48547529722733,,,,,,,,,,,,,,,,4
69,7,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,0,0,1,0,0,1,2,2,0,0,2,2,6,8,1.37095059445467,,,,,,,,,,,,,,,,4
69,8,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,0,0,1,0,0,1,2,2,0,0,2,2,6,8,1.37095059445467,,,,,,,,,,,,,,,,4
69,9,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,0,0,0,0,2,1,2,2,0,0,1,3,6,9,1.29546184423832,,,,,,,,,,,,,,,,4
69,10,,12,0.0,0.333333333,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.666666667,0.5,0.0,0.0,0.0,0.333333333,0.0,0.5,0.833333333,0.5,0.0,0.5,0.666666667,0.833333333,1.0,0.666666667,0.5,0.5,0.166666667,0.5,0.333333333,8,0,10,0,12,2,0.301029996,0.276434591,0.195676247,0.0,0.276434591,0.301029996,0.301029996,0.195676247,0.301029996,0.276434591,0.2424776251,5,0.416666666666667,2,1,3,2,7,5,0.166666667,0.266666667,0.566666667,8.333333333,0,0,0,0,2,1,2,2,0,0,1,3,6,9,1.29546184423832,,,,,,,,,,,,,,,,4
70,11,,15,0.133333333,0.8,1.0,0.733333333,0.4,1.0,0.0,0.266666667,0.0,1.0,0.466666667,0.2,0.0,0.0,0.0,0.0,0.733333333,0.666666667,1.0,0.0,0.4,0.0,0.0,0.266666667,0.6,0.0,0.266666667,0.066666667,0.0,0.0,15,0,15,0,9,0,0.430314341,0.217322011,0.0,0.251853959,0.292285253,0.0,0.251853959,0.348875261,0.0,0.0,0.1792504784,18,1.2,6,4,5,2,3,1,0.533333333,0.306666667,0.16,4.666666667,2,2,1,1,0,1,2,2,2,1,4,5,1,6,1.36096404744368,,,,,,,,,,,,,,,,3
70,1,,15,0.133333333,0.8,1.0,0.733333333,0.4,1.0,0.0,0.266666667,0.0,1.0,0.466666667,0.2,0.0,0.0,0.0,0.0,0.733333333,0.666666667,1.0,0.0,0.4,0.0,0.0,0.266666667,0.6,0.0,0.266666667,0.066666667,0.0,0.0,15,0,15,0,9,0,0.430314341,0.217322011,0.0,0.251853959,0.292285253,0.0,0.251853959,0.348875261,0.0,0.0,0.1792504784,18,1.2,6,4,5,2,3,1,0.533333333,0.306666667,0.16,4.666666667,0,1,1,1,1,1,2,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,4
70,2,,15,0.133333333,0.8,1.0,0.733333333,0.4,1.0,0.0,0.266666667,0.0,1.0,0.466666667,0.2,0.0,0.0,0.0,0.0,0.733333333,0.666666667,1.0,0.0,0.4,0.0,0.0,0.266666667,0.6,0.0,0.266666667,0.066666667,0.0,0.0,15,0,15,0,9,0,0.430314341,0.217322011,0.0,0.251853959,0.292285253,0.0,0.251853959,0.348875261,0.0,0.0,0.1792504784,18,1.2,6,4,5,2,3,1,0.533333333,0.306666667,0.16,4.666666667,0,1,1,1,1,1,2,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,4
70,3,,15,0.133333333,0.8,1.0,0.733333333,0.4,1.0,0.0,0.266666667,0.0,1.0,0.466666667,0.2,0.0,0.0,0.0,0.0,0.733333333,0.666666667,1.0,0.0,0.4,0.0,0.0,0.266666667,0.6,0.0,0.266666667,0.066666667,0.0,0.0,15,0,15,0,9,0,0.430314341,0.217322011,0.0,0.251853959,0.292285253,0.0,0.251853959,0.348875261,0.0,0.0,0.1792504784,18,1.2,6,4,5,2,3,1,0.533333333,0.306666667,0.16,4.666666667,0,1,1,1,1,1,2,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,4
70,4,,15,0.133333333,0.8,1.0,0.733333333,0.4,1.0,0.0,0.266666667,0.0,1.0,0.466666667,0.2,0.0,0.0,0.0,0.0,0.733333333,0.666666667,1.0,0.0,0.4,0.0,0.0,0.266666667,0.6,0.0,0.266666667,0.066666667,0.0,0.0,15,0,15,0,9,0,0.430314341,0.217322011,0.0,0.251853959,0.292285253,0.0,0.251853959,0.348875261,0.0,0.0,0.1792504784,18,1.2,6,4,5,2,3,1,0.533333333,0.306666667,0.16,4.666666667,0,1,1,1,1,1,2,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,4
70,5,,15,0.133333333,0.8,1.0,0.733333333,0.4,1.0,0.0,0.266666667,0.0,1.0,0.466666667,0.2,0.0,0.0,0.0,0.0,0.733333333,0.666666667,1.0,0.0,0.4,0.0,0.0,0.266666667,0.6,0.0,0.266666667,0.066666667,0.0,0.0,15,0,15,0,9,0,0.430314341,0.217322011,0.0,0.251853959,0.292285253,0.0,0.251853959,0.348875261,0.0,0.0,0.1792504784,18,1.2,6,4,5,2,3,1,0.533333333,0.306666667,0.16,4.666666667,1,1,1,0,0,1,2,2,2,1,5,3,2,5,1.48547529722733,,,,,,,,,,,,,,,,4
