,dataset,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,Unique_Code_In_A_Row,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,level
57,59,12,1,0.916666667,1,1,1,1,1,0.416666667,1,1,0,0,0,0,0,0,0,0.416666667,0,0,0,0.083333333,0,0,0,0,0,0.166666667,0,0,12,5,5,0,2,0,0,0.124571285,0,0,0,0,0,0.446534577,0,0,7,10,8,1,0,2,0,0.933333333,0.041666667,0.025,0.666666667,1,1,1,1,1,1,1,1,1,1,4
57,59,12,1,0.916666667,1,1,1,1,1,0.416666667,1,1,0,0,0,0,0,0,0,0.416666667,0,0,0,0.083333333,0,0,0,0,0,0.166666667,0,0,12,5,5,0,2,0,0,0.124571285,0,0,0,0,0,0.446534577,0,0,7,10,8,1,0,2,0,0.933333333,0.041666667,0.025,0.666666667,1,1,1,1,1,1,1,1,1,1,4
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,1,1,1,2,2,1,2,1,2,1,3
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,2,1,1,0,1,1,1,0,0,1,4
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,2,1,1,0,0,0,0,0,0,0,4
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,0,1,1,1,1,1,2,1,4
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,2,2,2,1,2,0,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,2,2,2,1,2,0,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,2,2,2,1,2,0,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,0,2,2,2,1,2,0,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,2,2,2,1,1,0,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,2,2,2,1,1,0,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,2,2,2,1,1,0,1,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,2,2,2,1,1,0,1,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,1,1,2,1,1,0,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,1,1,0,0,1,0,0,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,2,1,1,1,2,1,1,2,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,2,1,1,1,1,1,1,2,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,2,1,1,1,1,1,1,2,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,2,1,1,1,1,1,1,2,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,2,1,1,2,1,1,1,1,1,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,0,1,2,1,1,1,1,1,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,1,0,1,1,2,1,1,1,0,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,1,1,1,2,2,1,1,1,0,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,1,1,1,1,2,1,1,2,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,1,1,1,1,0,1,1,2,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,0,1,1,1,1,1,1,2,2,1,5
58,60,26,0.230769231,0.884615385,0.653846154,0.461538462,0.346153846,0.923076923,0.769230769,0.230769231,0.153846154,0.961538462,0.269230769,0,0.307692308,0.461538462,0.538461539,0,0.192307692,0.307692308,0.653846154,0,0.5,0.115384615,0.038461539,0.076923077,0.115384615,0.076923077,0.038461539,0.461538462,0.192307692,0.038461539,25,4,17,0,13,1,0.450901911,0.155315502,0.332575211,0.39564989,0.412460315,0.117776048,0.279763735,0.459442488,0.383407131,0.070800263,5,8,2,5,0,7,0,0.561538462,0.273076923,0.165384615,4.384615385,1,1,1,1,1,1,1,2,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,0,1,1,2,2,1,1,2,2,1,3
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,2,2,2,2,1,2,0,0,0,3
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,2,1,2,1,2,2,2,1,3
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,1,2,1,2,1,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,1,2,1,2,1,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,1,2,1,2,1,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,1,2,1,2,1,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,0,2,1,1,2,0,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,0,2,1,1,2,0,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,0,2,1,1,2,0,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,0,2,1,1,2,0,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,2,1,2,2,1,2,2,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,2,1,2,2,1,2,2,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,2,2,1,2,2,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,2,1,1,2,2,1,2,2,2,1,5
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,0,0,1,2,2,1,1,0,0,0,6
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,0,0,1,2,2,1,1,0,0,0,6
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,0,0,1,2,2,1,1,0,0,0,6
59,62,31,0,0.64516129,0.935483871,0.161290323,0,1,0.548387097,0.129032258,0,0.64516129,0.451612903,0.096774194,0.064516129,0.709677419,1,0,0.387096774,0.516129032,0.516129032,0,0.548387097,0.258064516,0,0.129032258,0,0,0.064516129,0.35483871,0.483870968,0.35483871,31,0,31,0,17,0,0.298993172,0.372758998,0.103890664,0.348252372,0,0,0.379430513,0.422668816,0.300803997,0.282461066,9,6,1,7,2,5,0,0.406451613,0.374193548,0.219354839,5.935483871,0,0,1,2,2,1,1,0,0,0,6
